workers, n, task_time, accesses, frac, total_time
7, 100, 100, 10, 0.4, 0.022267349006142467
7, 100, 100, 10, 0.5, 0.01986359100556001
7, 100, 100, 10, 0.6, 0.018733616001554765
7, 100, 100, 10, 0.7, 0.02038028400420444
7, 100, 100, 10, 0.8, 0.02170120699884137
7, 100, 100, 10, 0.9, 0.02067222399637103
7, 100, 100, 10, 1, 0.020704908994957805
8, 100, 100, 10, 0, 0.021988258995406795
8, 100, 100, 10, 0.1, 0.016047765995608643
8, 100, 100, 10, 0.2, 0.029203230995335616
8, 100, 100, 10, 0.3, 0.020151969001744874
8, 100, 100, 10, 0.4, 0.016845642996486276
8, 100, 100, 10, 0.5, 0.017672224006673787
8, 100, 100, 10, 0.6, 0.02003784700355027
8, 100, 100, 10, 0.7, 0.019530375000613276
8, 100, 100, 10, 0.8, 0.022651688996120356
8, 100, 100, 10, 0.9, 0.025130736001301557
8, 100, 100, 10, 1, 0.02097722500184318
1, 100, 100, 10, 0, 0.01975505700102076
1, 100, 100, 10, 0.1, 0.02296570000180509
1, 100, 100, 10, 0.2, 0.10930629000358749
1, 100, 100, 10, 0.3, 0.023127594002289698
1, 100, 100, 10, 0.4, 0.02358848199946806
1, 100, 100, 10, 0.5, 0.024016823997953907
1, 100, 100, 10, 0.6, 0.021273842998198234
1, 100, 100, 10, 0.7, 0.022593861001951154
1, 100, 100, 10, 0.8, 0.022521643004438374
1, 100, 100, 10, 0.9, 0.024654202999954578
1, 100, 100, 10, 1, 0.030144213000312448
2, 100, 100, 10, 0, 0.014803250000113621
2, 100, 100, 10, 0.1, 0.015833910001674667
2, 100, 100, 10, 0.2, 0.014175857002555858
2, 100, 100, 10, 0.3, 0.01501871200161986
2, 100, 100, 10, 0.4, 0.018696598999667913
2, 100, 100, 10, 0.5, 0.01989299499837216
2, 100, 100, 10, 0.6, 0.022250866000831593
2, 100, 100, 10, 0.7, 0.020737176993861794
2, 100, 100, 10, 0.8, 0.01861488400027156
2, 100, 100, 10, 0.9, 0.026700786998844706
2, 100, 100, 10, 1, 0.02663031699921703
3, 100, 100, 10, 0, 0.017784042000130285
3, 100, 100, 10, 0.1, 0.013493709004251286
3, 100, 100, 10, 0.2, 0.01478935100021772
3, 100, 100, 10, 0.3, 0.018813304996001534
3, 100, 100, 10, 0.4, 0.01849231100641191
3, 100, 100, 10, 0.5, 0.021791792998556048
3, 100, 100, 10, 0.6, 0.024857443997461814
3, 100, 100, 10, 0.7, 0.03146821100381203
3, 100, 100, 10, 0.8, 0.019336493001901545
3, 100, 100, 10, 0.9, 0.019988050000392832
3, 100, 100, 10, 1, 0.02209420900180703
4, 100, 100, 10, 0, 0.013974362998851575
4, 100, 100, 10, 0.1, 0.013475760002620518
4, 100, 100, 10, 0.2, 0.013660072996572126
4, 100, 100, 10, 0.3, 0.01857374700193759
4, 100, 100, 10, 0.4, 0.023582685003930237
4, 100, 100, 10, 0.5, 0.025171453999064397
4, 100, 100, 10, 0.6, 0.027059776002715807
4, 100, 100, 10, 0.7, 0.020072699000593275
4, 100, 100, 10, 0.8, 0.019740879004530143
4, 100, 100, 10, 0.9, 0.02582524599711178
4, 100, 100, 10, 1, 0.02299384599609766
5, 100, 100, 10, 0, 0.01570581999840215
5, 100, 100, 10, 0.1, 0.016942863003350794
5, 100, 100, 10, 0.2, 0.016820919001474977
5, 100, 100, 10, 0.3, 0.018707354996877257
5, 100, 100, 10, 0.4, 0.019868969000526704
5, 100, 100, 10, 0.5, 0.01933970599930035
5, 100, 100, 10, 0.6, 0.019458645998383872
5, 100, 100, 10, 0.7, 0.02559581500099739
5, 100, 100, 10, 0.8, 0.022917089001566637
5, 100, 100, 10, 0.9, 0.02331938099814579
5, 100, 100, 10, 1, 0.029556492998381145
6, 100, 100, 10, 0, 0.03366118400299456
6, 100, 100, 10, 0.1, 0.023326224996708333
6, 100, 100, 10, 0.2, 0.01629577599669574
6, 100, 100, 10, 0.3, 0.034237590996781364
6, 100, 100, 10, 0.4, 0.0211909409990767
6, 100, 100, 10, 0.5, 0.02027936200465774
6, 100, 100, 10, 0.6, 0.022799266000220086
6, 100, 100, 10, 0.7, 0.1344972999941092
6, 100, 100, 10, 0.8, 0.032193521001318004
6, 100, 100, 10, 0.9, 0.022600005999265704
6, 100, 100, 10, 1, 0.02544977499928791
7, 100, 100, 10, 0, 0.027261130999249872
7, 100, 100, 10, 0.1, 0.027647705996059813
7, 100, 100, 10, 0.2, 0.03178717999981018
7, 100, 100, 10, 0.3, 0.023241505994519684
7, 100, 100, 10, 0.4, 0.02201549700112082
7, 100, 100, 10, 0.5, 0.0196910119993845
7, 100, 100, 10, 0.6, 0.019715736001671758
7, 100, 100, 10, 0.7, 0.02266761299688369
7, 100, 100, 10, 0.8, 0.022058451002521906
7, 100, 100, 10, 0.9, 0.020533167997200508
7, 100, 100, 10, 1, 0.020881540993286762
8, 100, 100, 10, 0, 0.016477017001307104
8, 100, 100, 10, 0.1, 0.018777965000481345
8, 100, 100, 10, 0.2, 0.0138083479978377
8, 100, 100, 10, 0.3, 0.019337052006449085
8, 100, 100, 10, 0.4, 0.02391408599942224
8, 100, 100, 10, 0.5, 0.018048114994599018
8, 100, 100, 10, 0.6, 0.019113417001790367
