workers, n, task_time, accesses, frac, total_time
7, 20, 100, 20, 0.2, 0.009059020994754974
7, 20, 100, 20, 0.3, 0.008062373999564443
7, 20, 100, 20, 0.4, 0.006886369999847375
7, 20, 100, 20, 0.5, 0.004700029996456578
8, 20, 100, 20, 0, 0.005124390998389572
8, 20, 100, 20, 0.01, 0.004964802006725222
8, 20, 100, 20, 0.05, 0.006430091998481657
8, 20, 100, 20, 0.1, 0.006301301997154951
8, 20, 100, 20, 0.15, 0.004872261997661553
8, 20, 100, 20, 0.2, 0.0051350770008866675
8, 20, 100, 20, 0.3, 0.00873823599977186
8, 20, 100, 20, 0.4, 0.006188507002661936
8, 20, 100, 20, 0.5, 0.006610841999645345
1, 20, 100, 50, 0, 0.008384206004848238
1, 20, 100, 50, 0.01, 0.007939031995192636
1, 20, 100, 50, 0.05, 0.0076987740030745044
1, 20, 100, 50, 0.1, 0.008525776000169571
1, 20, 100, 50, 0.15, 0.008258490001026075
1, 20, 100, 50, 0.2, 0.008840765003697015
1, 20, 100, 50, 0.3, 0.00810714199906215
1, 20, 100, 50, 0.4, 0.007800883999152575
1, 20, 100, 50, 0.5, 0.01123663000180386
2, 20, 100, 50, 0, 0.010295717002009042
2, 20, 100, 50, 0.01, 0.0114215029971092
2, 20, 100, 50, 0.05, 0.009810452997044194
2, 20, 100, 50, 0.1, 0.010487643005035352
2, 20, 100, 50, 0.15, 0.008822257004794665
2, 20, 100, 50, 0.2, 0.008916054001019802
2, 20, 100, 50, 0.3, 0.009450696998101193
2, 20, 100, 50, 0.4, 0.009817508005653508
2, 20, 100, 50, 0.5, 0.01654016799875535
3, 20, 100, 50, 0, 0.009632496003177948
3, 20, 100, 50, 0.01, 0.013074109003355261
3, 20, 100, 50, 0.05, 0.011054832000809256
3, 20, 100, 50, 0.1, 0.011171538004418835
3, 20, 100, 50, 0.15, 0.010738306998973712
3, 20, 100, 50, 0.2, 0.010418778998428024
3, 20, 100, 50, 0.3, 0.010541142997681163
3, 20, 100, 50, 0.4, 0.009482474997639656
3, 20, 100, 50, 0.5, 0.01371393299632473
4, 20, 100, 50, 0, 0.012549664003017824
4, 20, 100, 50, 0.01, 0.011300746002234519
4, 20, 100, 50, 0.05, 0.009991972998250276
4, 20, 100, 50, 0.1, 0.009236840000085067
4, 20, 100, 50, 0.15, 0.009531294002954382
4, 20, 100, 50, 0.2, 0.009418358997208998
4, 20, 100, 50, 0.3, 0.0097889419994317
4, 20, 100, 50, 0.4, 0.009724477997224312
4, 20, 100, 50, 0.5, 0.009100088005652651
5, 20, 100, 50, 0, 0.009661620002589189
5, 20, 100, 50, 0.01, 0.008879875997081399
5, 20, 100, 50, 0.05, 0.009010760993987788
